date;brand_id;phrase_id;shows
2021-07-09;1;17;5519
2021-07-09;1;18;20601
2021-07-09;1;19;2152
2021-07-09;1;20;126
2021-07-09;1;21;1729
2021-07-09;1;22;222
2021-07-10;0;0;1654
2021-07-10;0;1;71
2021-07-10;0;2;69
2021-07-10;0;3;141
2021-07-10;0;4;4
2021-07-10;0;5;82
2021-07-10;0;6;6
2021-07-10;0;7;10480
2021-07-10;0;8;1849
2021-07-10;0;9;531
2021-07-10;0;10;81
2021-07-10;1;11;1179
2021-07-10;1;12;64
2021-07-10;1;13;148
2021-07-10;1;14;490
2021-07-10;1;15;967
2021-07-10;1;16;58
2021-07-10;1;17;5574
2021-07-10;1;18;20704
2021-07-10;1;19;2145
2021-07-10;1;20;126
2021-07-10;1;21;1732
2021-07-10;1;22;223
2021-07-11;0;0;1632
2021-07-11;0;1;66
2021-07-11;0;2;76
2021-07-11;0;3;135
2021-07-11;0;4;4
2021-07-11;0;5;79
2021-07-11;0;6;6
2021-07-11;0;7;10496
2021-07-11;0;8;1828
2021-07-11;0;9;518
2021-07-11;0;10;84
2021-07-11;1;11;1146
2021-07-11;1;12;64
2021-07-11;1;13;143
2021-07-11;1;14;492
2021-07-11;1;15;930
2021-07-11;1;16;64
2021-07-11;1;17;5667
2021-07-11;1;18;20694
2021-07-11;1;19;2150
2021-07-11;1;20;119
2021-07-11;1;21;1725
2021-07-11;1;22;230
2021-07-12;0;0;1603
2021-07-12;0;1;63
2021-07-12;0;2;74
2021-07-12;0;3;133
2021-07-12;0;4;4
2021-07-12;0;5;81
2021-07-12;0;6;6
2021-07-12;0;7;10445
2021-07-12;0;8;1819
2021-07-12;0;9;511
2021-07-12;0;10;84
2021-07-12;1;11;1137
2021-07-12;1;12;62
2021-07-12;1;13;142
2021-07-12;1;14;505
2021-07-12;1;15;919
2021-07-12;1;16;64
2021-07-12;1;17;5676
2021-07-12;1;18;20637
2021-07-12;1;19;2162
2021-07-12;1;20;120
2021-07-12;1;21;1766
2021-07-12;1;22;234
2021-07-13;0;0;1549
2021-07-13;0;1;62
2021-07-13;0;2;71
2021-07-13;0;3;130
2021-07-13;0;4;4
2021-07-13;0;5;78
2021-07-13;0;6;5
2021-07-13;0;7;10327
2021-07-13;0;8;1832
2021-07-13;0;9;516
2021-07-13;0;10;85
2021-07-13;1;11;1137
2021-07-13;1;12;64
2021-07-13;1;13;139
2021-07-13;1;14;516
2021-07-13;1;15;912
2021-07-13;1;16;64
2021-07-13;1;17;5654
2021-07-13;1;18;20470
2021-07-13;1;19;2156
2021-07-13;1;20;119
2021-07-13;1;21;1752
2021-07-13;1;22;226
2021-07-14;0;0;1488
2021-07-14;0;1;62
2021-07-14;0;2;70
2021-07-14;0;3;126
2021-07-14;0;4;1
2021-07-14;0;5;79
2021-07-14;0;6;5
2021-07-14;0;7;10219
2021-07-14;0;8;1827
2021-07-14;0;9;518
2021-07-14;0;10;87
2021-07-14;1;11;1131
2021-07-14;1;12;59
2021-07-14;1;13;138
2021-07-14;1;14;519
2021-07-14;1;15;904
2021-07-14;1;16;61
2021-07-14;1;17;5629
2021-07-14;1;18;20471
2021-07-14;1;19;2188
2021-07-14;1;20;114
2021-07-14;1;21;1767
2021-07-14;1;22;232
2021-07-15;0;0;1444
2021-07-15;0;1;61
2021-07-15;0;2;75
2021-07-15;0;3;129
2021-07-15;0;4;1
2021-07-15;0;5;76
2021-07-15;0;6;5
2021-07-15;0;7;10185
2021-07-15;0;8;1838
2021-07-15;0;9;525
2021-07-15;0;10;86
2021-07-15;1;11;1142
2021-07-15;1;12;57
2021-07-15;1;13;137
2021-07-15;1;14;518
2021-07-15;1;15;914
2021-07-15;1;16;63
2021-07-15;1;17;5715
2021-07-15;1;18;20737
2021-07-15;1;19;2221
2021-07-15;1;20;106
2021-07-15;1;21;1814
2021-07-15;1;22;230
2021-07-16;0;0;1444
2021-07-16;0;1;61
2021-07-16;0;2;75
2021-07-16;0;3;129
2021-07-16;0;4;1
2021-07-16;0;5;76
2021-07-16;0;6;5
2021-07-16;0;7;10185
2021-07-16;0;8;1838
2021-07-16;0;9;525
2021-07-16;0;10;86
2021-07-16;1;11;1142
2021-07-16;1;12;57
2021-07-16;1;13;137
2021-07-16;1;14;518
2021-07-16;1;15;914
2021-07-16;1;16;63
2021-07-16;1;17;5715
2021-07-16;1;18;20737
2021-07-16;1;19;2221
2021-07-16;1;20;106
2021-07-16;1;21;1814
2021-07-16;1;22;230
2021-07-17;0;0;1318
2021-07-17;0;1;56
2021-07-17;0;2;78
2021-07-17;0;3;136
2021-07-17;0;4;1
2021-07-17;0;5;79
2021-07-17;0;6;5
2021-07-17;0;7;9994
2021-07-17;0;8;1895
2021-07-17;0;9;534
2021-07-17;0;10;84
2021-07-17;1;11;1149
2021-07-17;1;12;56
2021-07-17;1;13;134
2021-07-17;1;14;518
2021-07-17;1;15;952
2021-07-17;1;16;65
2021-07-17;1;17;5813
2021-07-17;1;18;21254
2021-07-17;1;19;2223
2021-07-17;1;20;104
2021-07-17;1;21;1842
2021-07-17;1;22;241
2021-07-18;0;0;1318
2021-07-18;0;1;56
2021-07-18;0;2;78
2021-07-18;0;3;136
2021-07-18;0;4;1
2021-07-18;0;5;79
2021-07-18;0;6;5
2021-07-18;0;7;9994
2021-07-18;0;8;1895
2021-07-18;0;9;534
2021-07-18;0;10;84
2021-07-18;1;11;1149
2021-07-18;1;12;56
2021-07-18;1;13;134
2021-07-18;1;14;518
2021-07-18;1;15;952
2021-07-18;1;16;65
2021-07-18;1;17;5813
2021-07-18;1;18;21254
2021-07-18;1;19;2223
2021-07-18;1;20;104
2021-07-18;1;21;1842
2021-07-18;1;22;241
2021-07-19;0;0;1259
2021-07-19;0;1;55
2021-07-19;0;2;77
2021-07-19;0;3;138
2021-07-19;0;4;1
2021-07-19;0;5;76
2021-07-19;0;6;5
2021-07-19;0;7;9944
2021-07-19;0;8;1915
2021-07-19;0;9;537
2021-07-19;0;10;89
2021-07-19;1;11;1148
2021-07-19;1;12;51
2021-07-19;1;13;131
2021-07-19;1;14;517
2021-07-19;1;15;933
2021-07-19;1;16;63
2021-07-19;1;17;5795
2021-07-19;1;18;21219
2021-07-19;1;19;2240
2021-07-19;1;20;110
2021-07-19;1;21;1836
2021-07-19;1;22;227
2021-07-20;0;0;1130
2021-07-20;0;1;56
2021-07-20;0;2;76
2021-07-20;0;3;139
2021-07-20;0;4;1
2021-07-20;0;5;73
2021-07-20;0;6;5
2021-07-20;0;7;9742
2021-07-20;0;8;1917
2021-07-20;0;9;551
2021-07-20;0;10;93
2021-07-20;1;11;1141
2021-07-20;1;12;51
2021-07-20;1;13;124
2021-07-20;1;14;511
2021-07-20;1;15;912
2021-07-20;1;16;64
2021-07-20;1;17;5754
2021-07-20;1;18;21314
2021-07-20;1;19;2247
2021-07-20;1;20;108
2021-07-20;1;21;1850
2021-07-20;1;22;231
2021-07-21;0;0;1130
2021-07-21;0;1;56
2021-07-21;0;2;76
2021-07-21;0;3;139
2021-07-21;0;4;1
2021-07-21;0;5;73
2021-07-21;0;6;5
2021-07-21;0;7;9742
2021-07-21;0;8;1917
2021-07-21;0;9;551
2021-07-21;0;10;93
2021-07-21;1;11;1141
2021-07-21;1;12;51
2021-07-21;1;13;124
2021-07-21;1;14;511
2021-07-21;1;15;912
2021-07-21;1;16;64
2021-07-21;1;17;5754
2021-07-21;1;18;21314
2021-07-21;1;19;2247
2021-07-21;1;20;108
2021-07-21;1;21;1850
2021-07-21;1;22;231
2021-07-22;0;0;1066
2021-07-22;0;1;55
2021-07-22;0;2;80
2021-07-22;0;3;132
2021-07-22;0;4;1
2021-07-22;0;5;74
2021-07-22;0;6;6
2021-07-22;0;7;10090
2021-07-22;0;8;2742
2021-07-22;0;9;854
2021-07-22;0;10;497
2021-07-22;1;11;1132
2021-07-22;1;12;55
2021-07-22;1;13;132
2021-07-22;1;14;478
2021-07-22;1;15;898
2021-07-22;1;16;62
2021-07-22;1;17;6375
2021-07-22;1;18;22257
2021-07-22;1;19;2263
2021-07-22;1;20;347
2021-07-22;1;21;2130
2021-07-22;1;22;231
2021-07-23;0;0;1031
2021-07-23;0;1;58
2021-07-23;0;2;81
2021-07-23;0;3;128
2021-07-23;0;4;1
2021-07-23;0;5;76
2021-07-23;0;6;6
2021-07-23;0;7;10103
2021-07-23;0;8;2782
2021-07-23;0;9;877
2021-07-23;0;10;495
2021-07-23;1;11;1151
2021-07-23;1;12;55
2021-07-23;1;13;140
2021-07-23;1;14;458
2021-07-23;1;15;897
2021-07-23;1;16;65
2021-07-23;1;17;6502
2021-07-23;1;18;22559
2021-07-23;1;19;2267
2021-07-23;1;20;351
2021-07-23;1;21;2168
2021-07-23;1;22;231
2021-07-24;0;0;1031
2021-07-24;0;1;58
2021-07-24;0;2;81
2021-07-24;0;3;128
2021-07-24;0;4;1
2021-07-24;0;5;76
2021-07-24;0;6;6
2021-07-24;0;7;10103
2021-07-24;0;8;2782
2021-07-24;0;9;877
2021-07-24;0;10;495
2021-07-24;1;11;1151
2021-07-24;1;12;55
2021-07-24;1;13;140
2021-07-24;1;14;458
2021-07-24;1;15;897
2021-07-24;1;16;65
2021-07-24;1;17;6502
2021-07-24;1;18;22559
2021-07-24;1;19;2267
2021-07-24;1;20;351
2021-07-24;1;21;2168
2021-07-24;1;22;231
2021-07-25;0;0;948
2021-07-25;0;1;57
2021-07-25;0;2;76
2021-07-25;0;3;127
2021-07-25;0;4;0
2021-07-25;0;5;76
2021-07-25;0;6;9
2021-07-25;0;7;10176
2021-07-25;0;8;2907
2021-07-25;0;9;910
2021-07-25;0;10;498
2021-07-25;1;11;1112
2021-07-25;1;12;52
2021-07-25;1;13;141
2021-07-25;1;14;422
2021-07-25;1;15;892
2021-07-25;1;16;62
2021-07-25;1;17;6580
2021-07-25;1;18;22922
2021-07-25;1;19;2323
2021-07-25;1;20;360
2021-07-25;1;21;2217
2021-07-25;1;22;231
2021-07-26;1;15;892
2021-07-26;1;16;62
2021-07-26;1;14;400
2021-07-26;0;0;919
2021-07-26;0;1;59
2021-07-26;0;2;75
2021-07-26;0;3;125
2021-07-26;0;4;0
2021-07-26;0;5;70
2021-07-26;0;6;9
2021-07-26;0;7;10146
2021-07-26;0;8;2918
2021-07-26;0;9;902
2021-07-26;0;10;498
2021-07-26;1;11;1108
2021-07-26;1;12;52
2021-07-26;1;13;133
2021-07-26;1;17;6647
2021-07-26;1;18;23092
2021-07-26;1;19;2304
2021-07-26;1;20;359
2021-07-26;1;21;2244
2021-07-26;1;22;234
2021-07-27;0;0;897
2021-07-27;0;1;58
2021-07-27;0;2;74
2021-07-27;0;3;119
2021-07-27;0;4;0
2021-07-27;0;5;69
2021-07-27;0;6;9
2021-07-27;0;7;10073
2021-07-27;0;8;2923
2021-07-27;0;9;916
2021-07-27;0;10;497
2021-07-27;1;11;1101
2021-07-27;1;12;56
2021-07-27;1;13;135
2021-07-27;1;14;391
2021-07-27;1;15;863
2021-07-27;1;16;64
2021-07-27;1;17;6629
2021-07-27;1;18;23066
2021-07-27;1;19;2214
2021-07-27;1;20;360
2021-07-27;1;21;2238
2021-07-27;1;22;237
2021-07-28;0;8;2923
2021-07-28;0;9;916
2021-07-28;0;10;497
2021-07-28;0;0;897
2021-07-28;0;1;58
2021-07-28;0;2;74
2021-07-28;0;3;119
2021-07-28;0;4;0
2021-07-28;0;5;69
2021-07-28;0;6;9
2021-07-28;0;7;10073
2021-07-28;1;11;1101
2021-07-28;1;12;56
2021-07-28;1;13;135
2021-07-28;1;14;391
2021-07-28;1;15;863
2021-07-28;1;16;64
2021-07-28;1;17;6629
2021-07-28;1;18;23066
2021-07-28;1;19;2214
2021-07-28;1;20;360
2021-07-28;1;21;2238
2021-07-28;1;22;237
2021-07-29;0;0;878
2021-07-29;0;1;62
2021-07-29;0;2;74
2021-07-29;0;3;118
2021-07-29;0;4;0
2021-07-29;0;5;70
2021-07-29;0;6;9
2021-07-29;0;7;10103
2021-07-29;0;8;2939
2021-07-29;0;9;915
2021-07-29;0;10;495
2021-07-29;1;11;1114
2021-07-29;1;12;55
2021-07-29;1;13;138
2021-07-29;1;14;385
2021-07-29;1;15;861
2021-07-29;1;16;63
2021-07-29;1;17;6604
2021-07-29;1;18;23009
2021-07-29;1;19;2178
2021-07-29;1;20;359
2021-07-29;1;21;2218
2021-07-29;1;22;236
2021-07-30;0;0;870
2021-07-30;0;1;64
2021-07-30;0;2;71
2021-07-30;0;3;120
2021-07-30;0;4;0
2021-07-30;0;5;71
2021-07-30;0;6;8
2021-07-30;0;7;10130
2021-07-30;0;8;2958
2021-07-30;0;9;907
2021-07-30;0;10;492
2021-07-30;1;11;1126
2021-07-30;1;12;54
2021-07-30;1;13;139
2021-07-30;1;14;378
2021-07-30;1;15;869
2021-07-30;1;16;64
2021-07-30;1;17;6680
2021-07-30;1;18;23237
2021-07-30;1;19;2205
2021-07-30;1;20;354
2021-07-30;1;21;2242
2021-07-30;1;22;236
2021-07-31;0;0;861
2021-07-31;0;1;66
2021-07-31;0;2;75
2021-07-31;0;3;115
2021-07-31;0;4;0
2021-07-31;0;5;75
2021-07-31;0;6;8
2021-07-31;0;7;10166
2021-07-31;0;8;2932
2021-07-31;0;9;904
2021-07-31;0;10;493
2021-07-31;1;11;1145
2021-07-31;1;12;53
2021-07-31;1;13;147
2021-07-31;1;14;367
2021-07-31;1;15;877
2021-07-31;1;16;64
2021-07-31;1;17;6642
2021-07-31;1;18;23407
2021-07-31;1;19;2180
2021-07-31;1;20;351
2021-07-31;1;21;2232
2021-07-31;1;22;234
2021-08-01;0;0;865
2021-08-01;0;1;72
2021-08-01;0;2;75
2021-08-01;0;3;116
2021-08-01;0;4;0
2021-08-01;0;5;75
2021-08-01;0;6;7
2021-08-01;0;7;10174
2021-08-01;0;8;2985
2021-08-01;0;9;895
2021-08-01;0;10;500
2021-08-01;1;11;1136
2021-08-01;1;12;55
2021-08-01;1;13;142
2021-08-01;1;14;360
2021-08-01;1;15;854
2021-08-01;1;16;63
2021-08-01;1;17;6581
2021-08-01;1;18;23452
2021-08-01;1;19;2139
2021-08-01;1;20;347
2021-08-01;1;21;2258
2021-08-01;1;22;230
2021-08-02;1;14;357
2021-08-02;1;15;846
2021-08-02;1;16;60
2021-08-02;0;0;832
2021-08-02;0;1;68
2021-08-02;0;2;78
2021-08-02;0;3;111
2021-08-02;0;4;0
2021-08-02;0;5;73
2021-08-02;0;6;7
2021-08-02;1;17;6576
2021-08-02;0;7;10130
2021-08-02;0;8;3011
2021-08-02;0;9;906
2021-08-02;0;10;498
2021-08-02;1;11;1135
2021-08-02;1;12;57
2021-08-02;1;13;134
2021-08-02;1;18;23683
2021-08-02;1;19;2190
2021-08-02;1;20;350
2021-08-02;1;21;2295
2021-08-02;1;22;230
2021-08-03;0;0;832
2021-08-03;0;1;68
2021-08-03;0;2;78
2021-08-03;0;3;111
2021-08-03;0;4;0
2021-08-03;0;5;73
2021-08-03;0;6;7
2021-08-03;0;7;10130
2021-08-03;0;8;3011
2021-08-03;0;9;906
2021-08-03;0;10;498
2021-08-03;1;11;1135
2021-08-03;1;12;57
2021-08-03;1;13;134
2021-08-03;1;14;357
2021-08-03;1;15;846
2021-08-03;1;16;60
2021-08-03;1;17;6576
2021-08-03;1;18;23683
2021-08-03;1;19;2190
2021-08-03;1;20;350
2021-08-03;1;21;2295
2021-08-03;1;22;230
2021-08-04;1;20;350
2021-08-04;0;0;812
2021-08-04;0;1;65
2021-08-04;0;2;76
2021-08-04;0;3;110
2021-08-04;0;4;1
2021-08-04;0;5;71
2021-08-04;0;6;8
2021-08-04;0;7;10105
2021-08-04;0;8;3010
2021-08-04;0;9;925
2021-08-04;0;10;497
2021-08-04;1;11;1113
2021-08-04;1;12;57
2021-08-04;1;13;132
2021-08-04;1;14;355
2021-08-04;1;15;829
2021-08-04;1;16;60
2021-08-04;1;17;6632
2021-08-04;1;18;23848
2021-08-04;1;19;2193
2021-08-04;1;21;2304
2021-08-04;1;22;238
2021-08-05;0;0;809
2021-08-05;0;1;63
2021-08-05;0;2;76
2021-08-05;0;3;106
2021-08-05;0;4;1
2021-08-05;0;5;66
2021-08-05;0;6;8
2021-08-05;0;7;10072
2021-08-05;0;8;3065
2021-08-05;0;9;917
2021-08-05;0;10;495
2021-08-05;1;11;1113
2021-08-05;1;12;57
2021-08-05;1;13;132
2021-08-05;1;14;355
2021-08-05;1;15;829
2021-08-05;1;16;60
2021-08-05;1;17;6632
2021-08-05;1;18;23848
2021-08-05;1;19;2193
2021-08-05;1;20;350
2021-08-05;1;21;2304
2021-08-05;1;22;238
2021-08-06;0;0;809
2021-08-06;0;1;63
2021-08-06;0;2;76
2021-08-06;0;3;106
2021-08-06;0;4;1
2021-08-06;0;5;66
2021-08-06;0;6;8
2021-08-06;0;7;10072
2021-08-06;0;8;3065
2021-08-06;0;9;917
2021-08-06;0;10;495
2021-08-06;1;11;1113
2021-08-06;1;12;57
2021-08-06;1;13;132
2021-08-06;1;14;355
2021-08-06;1;15;829
2021-08-06;1;16;60
2021-08-06;1;17;6632
2021-08-06;1;18;23848
2021-08-06;1;19;2193
2021-08-06;1;20;350
2021-08-06;1;21;2304
2021-08-06;1;22;238
2021-08-07;1;14;354
2021-08-07;0;0;796
2021-08-07;0;1;62
2021-08-07;0;2;77
2021-08-07;0;3;108
2021-08-07;0;4;1
2021-08-07;0;5;69
2021-08-07;0;6;9
2021-08-07;1;15;853
2021-08-07;1;16;59
2021-08-07;1;17;6690
2021-08-07;0;7;10128
2021-08-07;0;8;3128
2021-08-07;0;9;915
2021-08-07;0;10;493
2021-08-07;1;11;1149
2021-08-07;1;12;61
2021-08-07;1;13;124
2021-08-07;1;18;24100
2021-08-07;1;19;2246
2021-08-07;1;20;350
2021-08-07;1;21;2339
2021-08-07;1;22;242
2021-08-08;0;0;796
2021-08-08;0;1;62
2021-08-08;0;2;77
2021-08-08;0;3;108
2021-08-08;0;4;1
2021-08-08;0;5;69
2021-08-08;0;6;9
2021-08-08;0;7;10128
2021-08-08;0;8;3128
2021-08-08;0;9;915
2021-08-08;0;10;493
2021-08-08;1;11;1149
2021-08-08;1;12;61
2021-08-08;1;13;124
2021-08-08;1;14;354
2021-08-08;1;15;853
2021-08-08;1;16;59
2021-08-08;1;17;6690
2021-08-08;1;18;24100
2021-08-08;1;19;2246
2021-08-08;1;20;350
2021-08-08;1;21;2339
2021-08-08;1;22;242
2021-08-09;0;0;781
2021-08-09;0;1;67
2021-08-09;0;2;79
2021-08-09;0;3;103
2021-08-09;0;4;4
2021-08-09;0;5;62
2021-08-09;0;6;8
2021-08-09;0;7;9978
2021-08-09;0;8;3171
2021-08-09;0;9;936
2021-08-09;0;10;498
2021-08-09;1;11;1159
2021-08-09;1;12;55
2021-08-09;1;13;123
2021-08-09;1;14;354
2021-08-09;1;15;861
2021-08-09;1;16;53
2021-08-09;1;17;6513
2021-08-09;1;18;24074
2021-08-09;0;23;842
2021-08-09;1;19;2251
2021-08-09;1;20;368
2021-08-09;1;21;2360
2021-08-09;1;22;233
2021-08-09;0;24;181
2021-08-09;0;25;29
2021-08-09;0;26;554
2021-08-09;0;27;101
2021-08-09;0;28;172
2021-08-09;1;29;1617
2021-08-09;1;30;189
2021-08-09;1;31;86
2021-08-09;1;32;28
2021-08-09;1;33;224
2021-08-09;1;34;32
2021-08-09;1;35;175
2021-08-09;1;36;1643
2021-08-09;1;37;119
2021-08-09;1;38;38
2021-08-09;1;39;921
2021-08-09;1;40;130
2021-08-09;1;41;135
2021-08-09;1;42;891
2021-08-09;1;43;64
2021-08-09;1;44;66
2021-08-09;1;45;976
2021-08-09;1;46;67
2021-08-10;0;0;778
2021-08-10;0;1;65
2021-08-10;0;2;79
2021-08-10;0;3;102
2021-08-10;0;4;4
2021-08-10;0;5;62
2021-08-10;0;6;8
2021-08-10;0;7;9968
2021-08-10;0;8;3187
2021-08-10;0;9;962
2021-08-10;0;10;497
2021-08-10;0;23;840
2021-08-10;0;24;175
2021-08-10;0;25;29
2021-08-10;0;26;548
2021-08-10;0;27;99
2021-08-10;0;28;165
2021-08-10;1;11;1149
2021-08-10;1;12;57
2021-08-10;1;13;127
2021-08-10;1;14;349
2021-08-10;1;15;839
2021-08-10;1;16;51
2021-08-10;1;17;6502
2021-08-10;1;18;24108
2021-08-10;1;19;2242
2021-08-10;1;20;370
2021-08-10;1;21;2364
2021-08-10;1;22;242
2021-08-10;1;29;1601
2021-08-10;1;30;179
2021-08-10;1;31;82
2021-08-10;1;32;28
2021-08-10;1;33;236
2021-08-10;1;34;30
2021-08-10;1;35;168
2021-08-10;1;36;1649
2021-08-10;1;37;115
2021-08-10;1;38;39
2021-08-10;1;39;917
2021-08-10;1;40;127
2021-08-10;1;41;137
2021-08-10;1;42;892
2021-08-10;1;43;64
2021-08-10;1;44;69
2021-08-10;1;45;970
2021-08-10;1;46;63
2021-08-11;0;0;757
2021-08-11;0;1;64
2021-08-11;0;2;79
2021-08-11;0;3;104
2021-08-11;0;4;4
2021-08-11;0;5;63
2021-08-11;0;6;8
2021-08-11;0;7;9922
2021-08-11;0;8;3201
2021-08-11;0;9;975
2021-08-11;0;10;499
2021-08-11;0;23;829
2021-08-11;0;24;171
2021-08-11;0;25;29
2021-08-11;0;26;544
2021-08-11;0;27;100
2021-08-11;0;28;164
2021-08-11;1;11;1126
2021-08-11;1;12;57
2021-08-11;1;13;128
2021-08-11;1;14;347
2021-08-11;1;15;835
2021-08-11;1;16;51
2021-08-11;1;17;6428
2021-08-11;1;18;24095
2021-08-11;1;19;2231
2021-08-11;1;20;370
2021-08-11;1;21;2367
2021-08-11;1;22;249
2021-08-11;1;29;1584
2021-08-11;1;30;175
2021-08-11;1;31;81
2021-08-11;1;32;28
2021-08-11;1;33;230
2021-08-11;1;34;27
2021-08-11;1;35;166
2021-08-11;1;36;1651
2021-08-11;1;37;115
2021-08-11;1;38;40
2021-08-11;1;39;903
2021-08-11;1;40;123
2021-08-11;1;41;124
2021-08-11;1;42;877
2021-08-11;1;43;61
2021-08-11;1;44;66
2021-08-11;1;45;956
2021-08-11;1;46;60
2021-08-12;0;0;748
2021-08-12;0;1;63
2021-08-12;0;2;82
2021-08-12;0;3;104
2021-08-12;0;4;4
2021-08-12;0;5;60
2021-08-12;0;6;8
2021-08-12;0;7;9941
2021-08-12;0;8;3209
2021-08-12;0;9;983
2021-08-12;0;10;500
2021-08-12;0;23;830
2021-08-12;0;24;168
2021-08-12;0;25;29
2021-08-12;0;26;563
2021-08-12;0;27;105
2021-08-12;0;28;167
2021-08-12;1;11;1117
2021-08-12;1;12;57
2021-08-12;1;13;125
2021-08-12;1;14;337
2021-08-12;1;15;822
2021-08-12;1;16;47
2021-08-12;1;17;6393
2021-08-12;1;18;24170
2021-08-12;1;19;2212
2021-08-12;1;20;367
2021-08-12;1;21;2326
2021-08-12;1;22;243
2021-08-12;1;29;1563
2021-08-12;1;30;165
2021-08-12;1;31;79
2021-08-12;1;32;27
2021-08-12;1;33;226
2021-08-12;1;34;25
2021-08-12;1;35;166
2021-08-12;1;36;1652
2021-08-12;1;37;117
2021-08-12;1;38;39
2021-08-12;1;39;904
2021-08-12;1;40;103
2021-08-12;1;41;109
2021-08-12;1;42;880
2021-08-12;1;43;61
2021-08-12;1;44;64
2021-08-12;1;45;957
2021-08-12;1;46;57
2021-08-13;0;0;750
2021-08-13;0;1;62
2021-08-13;0;2;82
2021-08-13;0;3;105
2021-08-13;0;4;4
2021-08-13;0;5;61
