date;brand_id;phrase_id;shows
2021-08-13;0;6;8
2021-08-13;0;7;10006
2021-08-13;0;8;3203
2021-08-13;0;9;981
2021-08-13;0;10;498
2021-08-13;0;23;847
2021-08-13;0;24;170
2021-08-13;0;25;30
2021-08-13;0;26;577
2021-08-13;0;27;107
2021-08-13;0;28;171
2021-08-13;1;11;1118
2021-08-13;1;12;55
2021-08-13;1;13;119
2021-08-13;1;14;329
2021-08-13;1;15;832
2021-08-13;1;16;48
2021-08-13;1;17;6449
2021-08-13;1;18;24386
2021-08-13;1;19;2217
2021-08-13;1;20;372
2021-08-13;1;21;2346
2021-08-13;1;22;250
2021-08-13;1;29;1581
2021-08-13;1;30;174
2021-08-13;1;31;78
2021-08-13;1;32;25
2021-08-13;1;33;232
2021-08-13;1;34;27
2021-08-13;1;35;171
2021-08-13;1;36;1671
2021-08-13;1;37;116
2021-08-13;1;38;35
2021-08-13;1;39;919
2021-08-13;1;40;105
2021-08-13;1;41;112
2021-08-13;1;42;888
2021-08-13;1;43;65
2021-08-13;1;44;63
2021-08-13;1;45;981
2021-08-13;1;46;60
2021-08-14;0;0;747
2021-08-14;0;1;61
2021-08-14;0;2;85
2021-08-14;0;3;107
2021-08-14;0;4;4
2021-08-14;0;5;59
2021-08-14;0;6;8
2021-08-14;0;7;10067
2021-08-14;0;8;3223
2021-08-14;0;9;992
2021-08-14;0;10;500
2021-08-14;0;23;867
2021-08-14;0;24;174
2021-08-14;0;25;36
2021-08-14;0;26;596
2021-08-14;0;27;110
2021-08-14;0;28;182
2021-08-14;1;11;1125
2021-08-14;1;12;61
2021-08-14;1;13;127
2021-08-14;1;14;331
2021-08-14;1;15;833
2021-08-14;1;16;51
2021-08-14;1;17;6496
2021-08-14;1;18;24513
2021-08-14;1;19;2195
2021-08-14;1;20;378
2021-08-14;1;21;2359
2021-08-14;1;22;241
2021-08-14;1;29;1594
2021-08-14;1;30;178
2021-08-14;1;31;85
2021-08-14;1;32;29
2021-08-14;1;33;237
2021-08-14;1;34;27
2021-08-14;1;35;170
2021-08-14;1;36;1688
2021-08-14;1;37;127
2021-08-14;1;38;36
2021-08-14;1;39;931
2021-08-14;1;40;106
2021-08-14;1;41;116
2021-08-14;1;42;897
2021-08-14;1;43;63
2021-08-14;1;44;68
2021-08-14;1;45;985
2021-08-14;1;46;60
2021-08-15;0;0;734
2021-08-15;0;1;62
2021-08-15;0;2;80
2021-08-15;0;3;103
2021-08-15;0;4;5
2021-08-15;0;5;58
2021-08-15;0;6;8
2021-08-15;0;7;10082
2021-08-15;0;8;3234
2021-08-15;0;9;983
2021-08-15;0;10;499
2021-08-15;0;23;871
2021-08-15;0;24;167
2021-08-15;0;25;40
2021-08-15;0;26;600
2021-08-15;0;27;114
2021-08-15;0;28;183
2021-08-15;1;11;1116
2021-08-15;1;12;63
2021-08-15;1;13;132
2021-08-15;1;14;330
2021-08-15;1;15;830
2021-08-15;1;16;50
2021-08-15;1;17;6522
2021-08-15;1;18;24453
2021-08-15;1;19;2158
2021-08-15;1;20;386
2021-08-15;1;21;2321
2021-08-15;1;22;236
2021-08-15;1;29;1591
2021-08-15;1;30;180
2021-08-15;1;31;95
2021-08-15;1;32;36
2021-08-15;1;33;239
2021-08-15;1;34;26
2021-08-15;1;35;177
2021-08-15;1;36;1687
2021-08-15;1;37;124
2021-08-15;1;38;32
2021-08-15;1;39;917
2021-08-15;1;40;109
2021-08-15;1;41;119
2021-08-15;1;42;912
2021-08-15;1;43;64
2021-08-15;1;44;63
2021-08-15;1;45;970
2021-08-15;1;46;61
2021-08-16;0;0;718
2021-08-16;0;1;67
2021-08-16;0;2;74
2021-08-16;0;3;95
2021-08-16;0;4;6
2021-08-16;0;5;56
2021-08-16;0;6;9
2021-08-16;0;7;10067
2021-08-16;0;8;3250
2021-08-16;0;9;970
2021-08-16;0;10;494
2021-08-16;0;23;880
2021-08-16;0;24;174
2021-08-16;0;25;36
2021-08-16;0;26;600
2021-08-16;0;27;115
2021-08-16;0;28;182
2021-08-16;1;16;51
2021-08-16;1;11;1118
2021-08-16;1;12;69
2021-08-16;1;13;133
2021-08-16;1;14;336
2021-08-16;1;15;827
2021-08-16;1;17;6416
2021-08-16;1;18;24307
2021-08-16;1;19;2165
2021-08-16;1;20;392
2021-08-16;1;21;2318
2021-08-16;1;22;243
2021-08-16;1;29;1581
2021-08-16;1;30;169
2021-08-16;1;31;92
2021-08-16;1;32;34
2021-08-16;1;33;235
2021-08-16;1;34;26
2021-08-16;1;35;178
2021-08-16;1;36;1676
2021-08-16;1;37;125
2021-08-16;1;38;32
2021-08-16;1;39;902
2021-08-16;1;40;114
2021-08-16;1;41;121
2021-08-16;1;42;923
2021-08-16;1;43;65
2021-08-16;1;44;67
2021-08-16;1;45;971
2021-08-16;1;46;58
2021-08-17;0;0;708
2021-08-17;0;1;67
2021-08-17;0;2;75
2021-08-17;0;3;93
2021-08-17;0;4;6
2021-08-17;0;5;55
2021-08-17;0;6;9
2021-08-17;0;7;10153
2021-08-17;0;8;3238
2021-08-17;0;9;966
2021-08-17;0;10;496
2021-08-17;0;23;899
2021-08-17;0;24;177
2021-08-17;0;25;35
2021-08-17;0;26;606
2021-08-17;0;27;117
2021-08-17;0;28;181
2021-08-17;1;30;173
2021-08-17;1;11;1111
2021-08-17;1;12;67
2021-08-17;1;13;131
2021-08-17;1;14;340
2021-08-17;1;15;820
2021-08-17;1;16;50
2021-08-17;1;17;6369
2021-08-17;1;18;24177
2021-08-17;1;19;2174
2021-08-17;1;20;398
2021-08-17;1;21;2314
2021-08-17;1;22;235
2021-08-17;1;29;1568
2021-08-17;1;31;92
2021-08-17;1;32;36
2021-08-17;1;33;240
2021-08-17;1;34;25
2021-08-17;1;35;181
2021-08-17;1;36;1663
2021-08-17;1;37;120
2021-08-17;1;38;32
2021-08-17;1;39;911
2021-08-17;1;40;111
2021-08-17;1;41;117
2021-08-17;1;42;947
2021-08-17;1;43;67
2021-08-17;1;44;69
2021-08-17;1;45;966
2021-08-17;1;46;55
2021-08-18;0;0;704
2021-08-18;0;1;63
2021-08-18;0;2;77
2021-08-18;0;3;89
2021-08-18;0;4;7
2021-08-18;0;5;54
2021-08-18;0;6;9
2021-08-18;0;7;10142
2021-08-18;0;8;3226
2021-08-18;0;9;960
2021-08-18;0;10;490
2021-08-18;0;23;884
2021-08-18;0;24;181
2021-08-18;0;25;36
2021-08-18;0;26;605
2021-08-18;0;27;120
2021-08-18;0;28;176
2021-08-18;1;11;1101
2021-08-18;1;12;72
2021-08-18;1;13;130
2021-08-18;1;14;346
2021-08-18;1;15;818
2021-08-18;1;16;46
2021-08-18;1;17;6363
2021-08-18;1;18;24204
2021-08-18;1;19;2155
2021-08-18;1;20;395
2021-08-18;1;21;2325
2021-08-18;1;22;241
2021-08-18;1;29;1568
2021-08-18;1;30;171
2021-08-18;1;31;91
2021-08-18;1;32;36
2021-08-18;1;33;239
2021-08-18;1;34;26
2021-08-18;1;35;184
2021-08-18;1;36;1664
2021-08-18;1;37;120
2021-08-18;1;38;39
2021-08-18;1;39;905
2021-08-18;1;40;114
2021-08-18;1;41;111
2021-08-18;1;42;951
2021-08-18;1;43;67
2021-08-18;1;44;69
2021-08-18;1;45;967
2021-08-18;1;46;51
2021-08-19;0;0;692
2021-08-19;0;1;63
2021-08-19;0;2;75
2021-08-19;0;3;90
2021-08-19;0;4;7
2021-08-19;0;5;48
2021-08-19;0;6;9
2021-08-19;0;7;10145
2021-08-19;0;8;3238
2021-08-19;0;9;967
2021-08-19;0;10;485
2021-08-19;0;23;896
2021-08-19;0;24;182
2021-08-19;0;25;32
2021-08-19;0;26;593
2021-08-19;0;27;121
2021-08-19;0;28;169
2021-08-19;1;11;1071
2021-08-19;1;12;68
2021-08-19;1;13;129
2021-08-19;1;14;349
2021-08-19;1;15;800
2021-08-19;1;16;41
2021-08-19;1;17;6423
2021-08-19;1;18;24329
2021-08-19;1;19;2136
2021-08-19;1;20;396
2021-08-19;1;21;2352
2021-08-19;1;22;240
2021-08-19;1;29;1575
2021-08-19;1;30;165
2021-08-19;1;31;96
2021-08-19;1;32;37
2021-08-19;1;33;244
2021-08-19;1;34;26
2021-08-19;1;35;172
2021-08-19;1;36;1632
2021-08-19;1;37;129
2021-08-19;1;38;39
2021-08-19;1;39;904
2021-08-19;1;40;113
2021-08-19;1;41;112
2021-08-19;1;42;935
2021-08-19;1;43;71
2021-08-19;1;44;70
2021-08-19;1;45;949
2021-08-19;1;46;48
2021-08-20;0;0;692
2021-08-20;0;1;63
2021-08-20;0;2;75
2021-08-20;0;3;90
2021-08-20;0;4;7
2021-08-20;0;5;48
2021-08-20;0;6;9
2021-08-20;0;7;10145
2021-08-20;0;8;3238
2021-08-20;0;9;967
2021-08-20;0;10;485
2021-08-20;0;23;896
2021-08-20;0;24;182
2021-08-20;0;25;32
2021-08-20;0;26;593
2021-08-20;0;27;121
2021-08-20;0;28;169
2021-08-20;1;11;1071
2021-08-20;1;12;68
2021-08-20;1;13;129
2021-08-20;1;14;349
2021-08-20;1;15;800
2021-08-20;1;16;41
2021-08-20;1;17;6423
2021-08-20;1;18;24329
2021-08-20;1;19;2136
2021-08-20;1;20;396
2021-08-20;1;21;2352
2021-08-20;1;22;240
2021-08-20;1;29;1575
2021-08-20;1;30;165
2021-08-20;1;31;96
2021-08-20;1;32;37
2021-08-20;1;33;244
2021-08-20;1;34;26
2021-08-20;1;35;172
2021-08-20;1;36;1632
2021-08-20;1;37;129
2021-08-20;1;38;39
2021-08-20;1;39;904
2021-08-20;1;40;113
2021-08-20;1;41;112
2021-08-20;1;42;935
2021-08-20;1;43;71
2021-08-20;1;44;70
2021-08-20;1;45;949
2021-08-20;1;46;48
2021-08-21;0;0;692
2021-08-21;0;1;63
2021-08-21;0;2;75
2021-08-21;0;3;90
2021-08-21;0;4;7
2021-08-21;0;5;48
2021-08-21;0;6;9
2021-08-21;0;7;10145
2021-08-21;0;8;3238
2021-08-21;0;9;967
2021-08-21;0;10;485
2021-08-21;0;23;896
2021-08-21;0;24;182
2021-08-21;0;25;32
2021-08-21;0;26;593
2021-08-21;0;27;121
2021-08-21;0;28;169
2021-08-21;1;11;1071
2021-08-21;1;12;68
2021-08-21;1;13;129
2021-08-21;1;14;349
2021-08-21;1;15;800
2021-08-21;1;16;41
2021-08-21;1;17;6423
2021-08-21;1;18;24329
2021-08-21;1;19;2136
2021-08-21;1;20;396
2021-08-21;1;21;2352
2021-08-21;1;22;240
2021-08-21;1;29;1575
2021-08-21;1;30;165
2021-08-21;1;31;96
2021-08-21;1;32;37
2021-08-21;1;33;244
2021-08-21;1;34;26
2021-08-21;1;35;172
2021-08-21;1;36;1632
2021-08-21;1;37;129
2021-08-21;1;38;39
2021-08-21;1;39;904
2021-08-21;1;40;113
2021-08-21;1;41;112
2021-08-21;1;42;935
2021-08-21;1;43;71
2021-08-21;1;44;70
2021-08-21;1;45;949
2021-08-21;1;46;48
2021-08-22;0;25;31
2021-08-22;0;26;605
2021-08-22;0;0;684
2021-08-22;0;1;65
2021-08-22;0;2;75
2021-08-22;0;3;86
2021-08-22;0;4;7
2021-08-22;0;5;49
2021-08-22;0;6;9
2021-08-22;0;7;10255
2021-08-22;0;8;3281
2021-08-22;0;9;973
2021-08-22;0;10;484
2021-08-22;0;23;923
2021-08-22;0;24;187
2021-08-22;0;27;124
2021-08-22;0;28;168
2021-08-22;1;11;1096
2021-08-22;1;12;69
2021-08-22;1;13;129
2021-08-22;1;14;353
2021-08-22;1;15;809
2021-08-22;1;16;41
2021-08-22;1;17;6455
2021-08-22;1;18;24292
2021-08-22;1;19;2110
2021-08-22;1;20;398
2021-08-22;1;21;2345
2021-08-22;1;22;241
2021-08-22;1;29;1605
2021-08-22;1;30;166
2021-08-22;1;31;98
2021-08-22;1;32;37
2021-08-22;1;33;259
2021-08-22;1;34;23
2021-08-22;1;35;170
2021-08-22;1;36;1646
2021-08-22;1;37;136
2021-08-22;1;38;41
2021-08-22;1;39;931
2021-08-22;1;40;114
2021-08-22;1;41;110
2021-08-22;1;42;958
2021-08-22;1;43;76
2021-08-22;1;44;69
2021-08-22;1;45;970
2021-08-22;1;46;48
2021-08-23;0;0;676
2021-08-23;0;1;68
2021-08-23;0;2;82
2021-08-23;0;3;153
2021-08-23;0;4;7
2021-08-23;0;5;48
2021-08-23;0;6;9
2021-08-23;0;7;9905
2021-08-23;0;8;2496
2021-08-23;0;9;699
2021-08-23;0;10;79
2021-08-23;0;23;928
2021-08-23;0;24;189
2021-08-23;0;25;32
2021-08-23;0;26;618
2021-08-23;0;27;125
2021-08-23;0;28;167
2021-08-23;1;11;1171
2021-08-23;1;12;77
2021-08-23;1;13;125
2021-08-23;1;14;364
2021-08-23;1;15;826
2021-08-23;1;16;47
2021-08-23;1;17;6032
2021-08-23;1;18;23866
2021-08-23;1;19;2057
2021-08-23;1;20;152
2021-08-23;1;21;2164
2021-08-23;1;22;241
2021-08-23;1;29;1669
2021-08-23;1;30;170
2021-08-23;1;31;103
2021-08-23;1;32;35
2021-08-23;1;33;268
2021-08-23;1;34;22
2021-08-23;1;35;168
2021-08-23;1;36;1664
2021-08-23;1;37;134
2021-08-23;1;38;48
2021-08-23;1;39;929
2021-08-23;1;40;116
2021-08-23;1;41;113
2021-08-23;1;42;994
2021-08-23;1;43;78
2021-08-23;1;44;66
2021-08-23;1;45;974
2021-08-23;1;46;46
2021-08-24;0;0;675
2021-08-24;0;1;67
2021-08-24;0;2;80
2021-08-24;0;3;170
2021-08-24;0;4;7
2021-08-24;0;5;48
2021-08-24;0;6;11
2021-08-24;0;7;9921
2021-08-24;0;8;2512
2021-08-24;0;9;686
2021-08-24;0;10;85
2021-08-24;0;23;934
2021-08-24;0;24;190
2021-08-24;0;25;32
2021-08-24;0;26;625
2021-08-24;0;27;124
2021-08-24;0;28;166
2021-08-24;1;11;1173
2021-08-24;1;12;76
2021-08-24;1;13;121
2021-08-24;1;14;367
2021-08-24;1;15;829
2021-08-24;1;16;43
2021-08-24;1;17;6124
2021-08-24;1;18;23923
2021-08-24;1;19;2030
2021-08-24;1;20;149
2021-08-24;1;21;2163
2021-08-24;1;22;231
2021-08-24;1;29;1675
2021-08-24;1;30;174
2021-08-24;1;31;106
2021-08-24;1;32;34
2021-08-24;1;33;268
2021-08-24;1;34;21
2021-08-24;1;35;171
2021-08-24;1;36;1676
2021-08-24;1;37;132
2021-08-24;1;38;51
2021-08-24;1;39;924
2021-08-24;1;40;114
2021-08-24;1;41;107
2021-08-24;1;42;1000
2021-08-24;1;43;77
2021-08-24;1;44;70
2021-08-24;1;45;961
2021-08-24;1;46;48
2021-08-25;0;0;668
2021-08-25;0;1;67
2021-08-25;0;2;82
2021-08-25;0;3;234
2021-08-25;0;4;7
2021-08-25;0;5;46
2021-08-25;0;6;9
2021-08-25;0;7;9851
2021-08-25;0;8;2398
2021-08-25;0;9;658
2021-08-25;0;10;77
2021-08-25;0;23;932
2021-08-25;0;24;197
2021-08-25;0;25;32
2021-08-25;0;26;623
2021-08-25;0;27;127
2021-08-25;0;28;161
2021-08-25;1;11;1231
2021-08-25;1;12;76
2021-08-25;1;13;121
2021-08-25;1;14;384
2021-08-25;1;15;817
2021-08-25;1;16;45
2021-08-25;1;17;6249
2021-08-25;1;18;23965
2021-08-25;1;19;1973
2021-08-25;1;20;145
2021-08-25;1;21;2157
2021-08-25;1;22;233
2021-08-25;1;29;1698
2021-08-25;1;30;183
2021-08-25;1;31;109
2021-08-25;1;32;34
2021-08-25;1;33;257
2021-08-25;1;34;23
2021-08-25;1;35;177
2021-08-25;1;36;1671
2021-08-25;1;37;124
2021-08-25;1;38;47
2021-08-25;1;39;896
2021-08-25;1;40;112
2021-08-25;1;41;109
2021-08-25;1;42;983
2021-08-25;1;43;72
2021-08-25;1;44;73
2021-08-25;1;45;944
2021-08-25;1;46;53
2021-08-26;0;0;688
2021-08-26;0;1;68
2021-08-26;0;2;76
2021-08-26;0;3;267
2021-08-26;0;4;7
2021-08-26;0;5;50
2021-08-26;0;6;10
2021-08-26;0;7;10032
2021-08-26;0;8;2420
2021-08-26;0;9;689
2021-08-26;0;10;87
2021-08-26;0;23;934
2021-08-26;0;24;202
2021-08-26;0;25;30
2021-08-26;0;26;630
2021-08-26;0;27;129
2021-08-26;0;28;160
2021-08-26;1;11;1230
2021-08-26;1;12;77
2021-08-26;1;13;124
2021-08-26;1;14;401
2021-08-26;1;15;813
2021-08-26;1;16;45
2021-08-26;1;17;6402
2021-08-26;1;18;24192
2021-08-26;1;19;1992
2021-08-26;1;20;149
2021-08-26;1;21;2152
2021-08-26;1;22;232
2021-08-26;1;29;1713
2021-08-26;1;30;183
2021-08-26;1;31;109
2021-08-26;1;32;33
2021-08-26;1;33;259
2021-08-26;1;34;21
2021-08-26;1;35;180
2021-08-26;1;36;1680
2021-08-26;1;37;125
2021-08-26;1;38;48
2021-08-26;1;39;916
2021-08-26;1;40;112
2021-08-26;1;41;113
2021-08-26;1;42;1003
2021-08-26;1;43;73
2021-08-26;1;44;78
2021-08-26;1;45;953
2021-08-26;1;46;52
2021-08-27;0;0;717
2021-08-27;0;1;74
2021-08-27;0;2;73
2021-08-27;0;3;307
2021-08-27;0;4;7
2021-08-27;0;5;55
2021-08-27;0;6;10
2021-08-27;0;7;10188
2021-08-27;0;8;2433
2021-08-27;0;9;684
2021-08-27;0;10;83
2021-08-27;0;23;930
2021-08-27;0;24;208
2021-08-27;0;25;30
2021-08-27;0;26;626
2021-08-27;0;27;129
2021-08-27;0;28;157
2021-08-27;1;11;1281
2021-08-27;1;12;76
2021-08-27;1;13;131
2021-08-27;1;14;415
2021-08-27;1;15;837
2021-08-27;1;16;43
2021-08-27;1;17;6536
2021-08-27;1;18;24477
2021-08-27;1;19;2019
2021-08-27;1;20;149
2021-08-27;1;21;2152
2021-08-27;1;22;236
2021-08-27;1;29;1740
2021-08-27;1;30;185
2021-08-27;1;31;108
2021-08-27;1;32;33
2021-08-27;1;33;268
2021-08-27;1;34;23
2021-08-27;1;35;186
2021-08-27;1;36;1706
2021-08-27;1;37;131
2021-08-27;1;38;56
2021-08-27;1;39;910
2021-08-27;1;40;110
2021-08-27;1;41;109
2021-08-27;1;42;1029
2021-08-27;1;43;82
2021-08-27;1;44;79
2021-08-27;1;45;948
2021-08-27;1;46;50
2021-08-28;0;0;739
2021-08-28;0;1;74
2021-08-28;0;2;73
2021-08-28;0;3;342
2021-08-28;0;4;8
2021-08-28;0;5;61
2021-08-28;0;6;10
2021-08-28;0;7;10222
2021-08-28;0;8;2446
2021-08-28;0;9;685
2021-08-28;0;10;81
2021-08-28;0;23;950
2021-08-28;0;24;210
2021-08-28;0;25;31
2021-08-28;0;26;640
2021-08-28;0;27;132
2021-08-28;0;28;162
2021-08-28;1;11;1296
2021-08-28;1;12;77
2021-08-28;1;13;133
2021-08-28;1;14;424
2021-08-28;1;15;839
2021-08-28;1;16;42
2021-08-28;1;17;6710
2021-08-28;1;18;24761
2021-08-28;1;19;2057
2021-08-28;1;20;161
2021-08-28;1;21;2185
2021-08-28;1;22;245
2021-08-28;1;29;1737
2021-08-28;1;30;190
2021-08-28;1;31;102
2021-08-28;1;32;33
2021-08-28;1;33;268
2021-08-28;1;34;26
2021-08-28;1;35;195
2021-08-28;1;36;1710
2021-08-28;1;37;125
2021-08-28;1;38;59
2021-08-28;1;39;918
2021-08-28;1;40;111
2021-08-28;1;41;109
2021-08-28;1;42;1055
2021-08-28;1;43;83
2021-08-28;1;44;84
2021-08-28;1;45;950
2021-08-28;1;46;50
2021-08-29;0;0;747
2021-08-29;0;1;73
2021-08-29;0;2;83
2021-08-29;0;3;370
2021-08-29;0;4;9
2021-08-29;0;5;66
2021-08-29;0;6;10
2021-08-29;0;7;10274
2021-08-29;0;8;2403
2021-08-29;0;9;699
2021-08-29;0;10;83
2021-08-29;0;23;935
2021-08-29;0;24;214
2021-08-29;0;25;36
2021-08-29;0;26;655
2021-08-29;0;27;130
2021-08-29;0;28;168
2021-08-29;1;11;1329
2021-08-29;1;12;79
2021-08-29;1;13;133
2021-08-29;1;14;434
2021-08-29;1;15;839
2021-08-29;1;16;42
2021-08-29;1;17;6835
2021-08-29;1;18;24942
2021-08-29;1;19;2055
2021-08-29;1;20;163
2021-08-29;1;21;2164
2021-08-29;1;22;248
2021-08-29;1;29;1747
2021-08-29;1;30;181
2021-08-29;1;31;98
2021-08-29;1;32;34
2021-08-29;1;33;264
2021-08-29;1;34;23
2021-08-29;1;35;195
2021-08-29;1;36;1712
2021-08-29;1;37;124
2021-08-29;1;38;60
2021-08-29;1;39;898
2021-08-29;1;40;107
2021-08-29;1;41;100
2021-08-29;1;42;1049
2021-08-29;1;43;83
2021-08-29;1;44;84
2021-08-29;1;45;957
2021-08-29;1;46;51
2021-08-30;0;0;752
2021-08-30;0;1;73
2021-08-30;0;2;85
2021-08-30;0;3;377
2021-08-30;0;4;10
2021-08-30;0;5;62
2021-08-30;0;6;10
2021-08-30;0;7;10385
2021-08-30;0;8;2420
2021-08-30;0;9;724
2021-08-30;0;10;92
2021-08-30;0;23;945
2021-08-30;0;24;218
2021-08-30;0;25;36
2021-08-30;0;26;647
2021-08-30;0;27;128
2021-08-30;0;28;172
2021-08-30;1;11;1320
2021-08-30;1;12;79
2021-08-30;1;13;130
2021-08-30;1;14;439
2021-08-30;1;15;841
2021-08-30;1;16;42
2021-08-30;1;17;6406
2021-08-30;1;18;24568
2021-08-30;1;19;2076
2021-08-30;1;20;171
2021-08-30;1;21;2204
2021-08-30;1;22;265
2021-08-30;1;29;1747
2021-08-30;1;30;181
2021-08-30;1;31;106
2021-08-30;1;32;34
2021-08-30;1;33;264
2021-08-30;1;34;24
2021-08-30;1;35;194
2021-08-30;1;36;1686
2021-08-30;1;37;134
2021-08-30;1;38;61
2021-08-30;1;39;900
2021-08-30;1;40;109
2021-08-30;1;41;100
2021-08-30;1;42;1069
2021-08-30;1;43;84
2021-08-30;1;44;87
2021-08-30;1;45;968
2021-08-30;1;46;52
2021-08-31;0;0;746
2021-08-31;0;1;66
2021-08-31;0;2;90
2021-08-31;0;3;390
2021-08-31;0;4;10
2021-08-31;0;5;65
2021-08-31;0;6;10
2021-08-31;0;7;10415
2021-08-31;0;8;2393
2021-08-31;0;9;727
2021-08-31;0;10;87
2021-08-31;0;23;934
2021-08-31;0;24;210
2021-08-31;0;25;35
2021-08-31;0;26;639
2021-08-31;0;27;124
2021-08-31;0;28;166
2021-08-31;1;11;1317
2021-08-31;1;12;76
2021-08-31;1;13;127
2021-08-31;1;14;448
2021-08-31;1;15;829
2021-08-31;1;16;41
2021-08-31;1;17;6484
2021-08-31;1;18;24430
2021-08-31;1;19;2102
2021-08-31;1;20;175
2021-08-31;1;21;2191
2021-08-31;1;22;265
2021-08-31;1;29;1755
2021-08-31;1;30;183
2021-08-31;1;31;103
2021-08-31;1;32;35
2021-08-31;1;33;268
2021-08-31;1;34;23
2021-08-31;1;35;194
2021-08-31;1;36;1645
2021-08-31;1;37;135
2021-08-31;1;38;60
2021-08-31;1;39;890
2021-08-31;1;40;113
2021-08-31;1;41;102
2021-08-31;1;42;1075
2021-08-31;1;43;86
2021-08-31;1;44;88
2021-08-31;1;45;930
2021-08-31;1;46;47
